sexe,preusuel,annais,dpt,nombre
2,LOUISE,2001,88,16
2,LOUISE,2001,89,7
2,LOUISE,2001,90,4
2,LOUISE,2001,91,22
2,LOUISE,2001,92,86
2,LOUISE,2001,93,36
2,LOUISE,2001,94,27
2,LOUISE,2001,95,24
2,LOUISE,2001,974,10
2,LOUISE,2002,01,14
2,LOUISE,2002,02,19
2,LOUISE,2002,03,7
2,LOUISE,2002,05,6
2,LOUISE,2002,06,15
2,LOUISE,2002,07,7
2,LOUISE,2002,08,10
2,LOUISE,2002,10,3
2,LOUISE,2002,11,5
2,LOUISE,2002,12,9
2,LOUISE,2002,13,34
2,LOUISE,2002,14,43
2,LOUISE,2002,15,4
2,LOUISE,2002,16,9
2,LOUISE,2002,17,23
2,LOUISE,2002,18,5
2,LOUISE,2002,19,6
2,LOUISE,2002,21,17
2,LOUISE,2002,22,27
2,LOUISE,2002,24,5
2,LOUISE,2002,25,29
2,LOUISE,2002,26,13
2,LOUISE,2002,27,14
2,LOUISE,2002,28,9
2,LOUISE,2002,29,31
2,LOUISE,2002,30,10
2,LOUISE,2002,31,38
2,LOUISE,2002,32,5
2,LOUISE,2002,33,38
2,LOUISE,2002,34,23
2,LOUISE,2002,35,52
2,LOUISE,2002,36,7
2,LOUISE,2002,37,28
2,LOUISE,2002,38,29
2,LOUISE,2002,39,11
2,LOUISE,2002,40,7
2,LOUISE,2002,41,9
2,LOUISE,2002,42,18
2,LOUISE,2002,43,3
2,LOUISE,2002,44,87
2,LOUISE,2002,45,30
2,LOUISE,2002,46,3
2,LOUISE,2002,47,9
2,LOUISE,2002,49,60
2,LOUISE,2002,50,30
2,LOUISE,2002,51,25
2,LOUISE,2002,53,12
2,LOUISE,2002,54,30
2,LOUISE,2002,56,41
2,LOUISE,2002,57,26
2,LOUISE,2002,58,3
2,LOUISE,2002,59,165
2,LOUISE,2002,60,26
2,LOUISE,2002,61,12
2,LOUISE,2002,62,77
2,LOUISE,2002,63,20
2,LOUISE,2002,64,9
2,LOUISE,2002,66,7
2,LOUISE,2002,67,47
2,LOUISE,2002,68,21
2,LOUISE,2002,69,69
2,LOUISE,2002,70,7
2,LOUISE,2002,71,16
2,LOUISE,2002,72,32
2,LOUISE,2002,73,6
2,LOUISE,2002,74,13
2,LOUISE,2002,75,186
2,LOUISE,2002,76,93
2,LOUISE,2002,77,33
2,LOUISE,2002,78,45
2,LOUISE,2002,79,21
2,LOUISE,2002,80,34
2,LOUISE,2002,81,12
2,LOUISE,2002,82,3
2,LOUISE,2002,83,13
2,LOUISE,2002,84,13
2,LOUISE,2002,85,24
2,LOUISE,2002,86,19
2,LOUISE,2002,87,16
2,LOUISE,2002,88,14
2,LOUISE,2002,89,5
2,LOUISE,2002,90,6
2,LOUISE,2002,91,25
2,LOUISE,2002,92,105
2,LOUISE,2002,93,26
2,LOUISE,2002,94,22
2,LOUISE,2002,95,20
2,LOUISE,2002,972,3
2,LOUISE,2002,973,3
2,LOUISE,2002,974,14
2,LOUISE,2003,01,7
2,LOUISE,2003,02,17
2,LOUISE,2003,03,10
2,LOUISE,2003,05,6
2,LOUISE,2003,06,13
2,LOUISE,2003,07,6
2,LOUISE,2003,08,8
2,LOUISE,2003,09,3
2,LOUISE,2003,10,7
2,LOUISE,2003,11,3
2,LOUISE,2003,12,8
2,LOUISE,2003,13,26
2,LOUISE,2003,14,37
2,LOUISE,2003,16,11
2,LOUISE,2003,17,26
2,LOUISE,2003,18,6
2,LOUISE,2003,19,10
2,LOUISE,2003,20,4
2,LOUISE,2003,21,21
2,LOUISE,2003,22,22
2,LOUISE,2003,24,9
2,LOUISE,2003,25,21
2,LOUISE,2003,26,13
2,LOUISE,2003,27,17
2,LOUISE,2003,28,16
2,LOUISE,2003,29,30
2,LOUISE,2003,30,12
2,LOUISE,2003,31,44
2,LOUISE,2003,32,4
2,LOUISE,2003,33,39
2,LOUISE,2003,34,29
2,LOUISE,2003,35,46
2,LOUISE,2003,36,10
2,LOUISE,2003,37,21
2,LOUISE,2003,38,30
2,LOUISE,2003,39,7
2,LOUISE,2003,40,5
2,LOUISE,2003,41,6
2,LOUISE,2003,42,22
2,LOUISE,2003,43,4
2,LOUISE,2003,44,89
2,LOUISE,2003,45,24
2,LOUISE,2003,46,6
2,LOUISE,2003,47,3
2,LOUISE,2003,49,54
2,LOUISE,2003,50,34
2,LOUISE,2003,51,23
2,LOUISE,2003,52,7
2,LOUISE,2003,53,14
2,LOUISE,2003,54,28
2,LOUISE,2003,55,5
2,LOUISE,2003,56,38
2,LOUISE,2003,57,22
2,LOUISE,2003,58,8
2,LOUISE,2003,59,152
2,LOUISE,2003,60,24
2,LOUISE,2003,61,16
2,LOUISE,2003,62,75
2,LOUISE,2003,63,21
2,LOUISE,2003,64,20
2,LOUISE,2003,66,13
2,LOUISE,2003,67,64
2,LOUISE,2003,68,20
2,LOUISE,2003,69,62
2,LOUISE,2003,70,9
2,LOUISE,2003,71,7
2,LOUISE,2003,72,25
2,LOUISE,2003,73,10
2,LOUISE,2003,74,23
2,LOUISE,2003,75,196
2,LOUISE,2003,76,78
2,LOUISE,2003,77,25
2,LOUISE,2003,78,49
2,LOUISE,2003,79,14
2,LOUISE,2003,80,27
2,LOUISE,2003,81,11
2,LOUISE,2003,82,3
2,LOUISE,2003,83,11
2,LOUISE,2003,84,10
2,LOUISE,2003,85,22
2,LOUISE,2003,86,17
2,LOUISE,2003,87,19
2,LOUISE,2003,88,17
2,LOUISE,2003,89,3
2,LOUISE,2003,90,11
2,LOUISE,2003,91,27
2,LOUISE,2003,92,68
2,LOUISE,2003,93,13
2,LOUISE,2003,94,28
2,LOUISE,2003,95,21
2,LOUISE,2003,974,11
2,LOUISE,2004,01,8
2,LOUISE,2004,02,20
2,LOUISE,2004,03,6
2,LOUISE,2004,05,4
2,LOUISE,2004,06,22
2,LOUISE,2004,07,11
2,LOUISE,2004,08,5
2,LOUISE,2004,09,6
2,LOUISE,2004,10,8
2,LOUISE,2004,11,4
2,LOUISE,2004,13,31
2,LOUISE,2004,14,44
2,LOUISE,2004,15,11
2,LOUISE,2004,16,5
2,LOUISE,2004,17,25
2,LOUISE,2004,18,7
2,LOUISE,2004,20,4
2,LOUISE,2004,21,26
2,LOUISE,2004,22,19
2,LOUISE,2004,23,3
2,LOUISE,2004,24,5
2,LOUISE,2004,25,26
2,LOUISE,2004,26,12
2,LOUISE,2004,27,19
2,LOUISE,2004,28,16
2,LOUISE,2004,29,31
2,LOUISE,2004,30,11
2,LOUISE,2004,31,41
2,LOUISE,2004,32,7
2,LOUISE,2004,33,46
2,LOUISE,2004,34,22
2,LOUISE,2004,35,42
2,LOUISE,2004,36,9
2,LOUISE,2004,37,30
2,LOUISE,2004,38,25
2,LOUISE,2004,39,6
2,LOUISE,2004,40,5
2,LOUISE,2004,41,16
2,LOUISE,2004,42,20
2,LOUISE,2004,43,4
2,LOUISE,2004,44,79
2,LOUISE,2004,45,16
2,LOUISE,2004,46,3
2,LOUISE,2004,47,7
2,LOUISE,2004,48,3
2,LOUISE,2004,49,55
2,LOUISE,2004,50,11
2,LOUISE,2004,51,28
2,LOUISE,2004,52,3
2,LOUISE,2004,53,11
2,LOUISE,2004,54,33
2,LOUISE,2004,55,4
2,LOUISE,2004,56,35
2,LOUISE,2004,57,25
2,LOUISE,2004,58,5
2,LOUISE,2004,59,162
2,LOUISE,2004,60,27
2,LOUISE,2004,61,9
2,LOUISE,2004,62,71
2,LOUISE,2004,63,16
2,LOUISE,2004,64,11
2,LOUISE,2004,65,3
2,LOUISE,2004,67,41
2,LOUISE,2004,68,24
2,LOUISE,2004,69,58
2,LOUISE,2004,71,15
2,LOUISE,2004,72,32
2,LOUISE,2004,73,6
2,LOUISE,2004,74,28
2,LOUISE,2004,75,206
2,LOUISE,2004,76,75
2,LOUISE,2004,77,21
2,LOUISE,2004,78,33
2,LOUISE,2004,79,14
2,LOUISE,2004,80,33
2,LOUISE,2004,81,11
2,LOUISE,2004,82,4
2,LOUISE,2004,83,7
2,LOUISE,2004,84,21
2,LOUISE,2004,85,16
2,LOUISE,2004,86,18
2,LOUISE,2004,87,20
2,LOUISE,2004,88,9
2,LOUISE,2004,89,8
2,LOUISE,2004,90,8
2,LOUISE,2004,91,19
2,LOUISE,2004,92,72
2,LOUISE,2004,93,22
2,LOUISE,2004,94,33
2,LOUISE,2004,95,22
2,LOUISE,2004,972,5
2,LOUISE,2004,973,4
2,LOUISE,2004,974,10
2,LOUISE,2005,01,11
2,LOUISE,2005,02,24
2,LOUISE,2005,03,14
2,LOUISE,2005,06,16
2,LOUISE,2005,07,6
2,LOUISE,2005,08,8
2,LOUISE,2005,10,5
2,LOUISE,2005,11,8
2,LOUISE,2005,12,7
2,LOUISE,2005,13,48
2,LOUISE,2005,14,36
2,LOUISE,2005,15,9
2,LOUISE,2005,16,8
2,LOUISE,2005,17,22
2,LOUISE,2005,18,10
2,LOUISE,2005,19,11
2,LOUISE,2005,21,19
2,LOUISE,2005,22,12
2,LOUISE,2005,24,8
2,LOUISE,2005,25,35
2,LOUISE,2005,26,12
2,LOUISE,2005,27,12
2,LOUISE,2005,28,17
2,LOUISE,2005,29,32
2,LOUISE,2005,30,20
2,LOUISE,2005,31,59
2,LOUISE,2005,32,4
2,LOUISE,2005,33,42
2,LOUISE,2005,34,28
2,LOUISE,2005,35,58
2,LOUISE,2005,36,8
2,LOUISE,2005,37,25
2,LOUISE,2005,38,34
2,LOUISE,2005,39,7
2,LOUISE,2005,40,6
2,LOUISE,2005,41,17
2,LOUISE,2005,42,32
2,LOUISE,2005,43,3
2,LOUISE,2005,44,89
2,LOUISE,2005,45,31
2,LOUISE,2005,46,5
2,LOUISE,2005,47,5
2,LOUISE,2005,49,47
2,LOUISE,2005,50,28
2,LOUISE,2005,51,31
2,LOUISE,2005,53,18
2,LOUISE,2005,54,22
2,LOUISE,2005,55,5
2,LOUISE,2005,56,36
2,LOUISE,2005,57,19
2,LOUISE,2005,58,6
2,LOUISE,2005,59,151
2,LOUISE,2005,60,30
2,LOUISE,2005,61,8
2,LOUISE,2005,62,58
2,LOUISE,2005,63,24
2,LOUISE,2005,64,13
2,LOUISE,2005,65,7
2,LOUISE,2005,66,11
2,LOUISE,2005,67,36
2,LOUISE,2005,68,19
2,LOUISE,2005,69,57
2,LOUISE,2005,70,3
2,LOUISE,2005,71,19
2,LOUISE,2005,72,29
2,LOUISE,2005,73,10
2,LOUISE,2005,74,29
2,LOUISE,2005,75,194
2,LOUISE,2005,76,67
2,LOUISE,2005,77,17
2,LOUISE,2005,78,52
2,LOUISE,2005,79,6
2,LOUISE,2005,80,34
2,LOUISE,2005,81,5
2,LOUISE,2005,82,7
2,LOUISE,2005,83,15
2,LOUISE,2005,84,16
2,LOUISE,2005,85,29
2,LOUISE,2005,86,19
2,LOUISE,2005,87,19
2,LOUISE,2005,88,10
2,LOUISE,2005,89,5
2,LOUISE,2005,90,5
2,LOUISE,2005,91,21
2,LOUISE,2005,92,87
2,LOUISE,2005,93,27
2,LOUISE,2005,94,23
2,LOUISE,2005,95,20
2,LOUISE,2005,971,3
2,LOUISE,2005,974,10
2,LOUISE,2006,01,13
2,LOUISE,2006,02,16
2,LOUISE,2006,03,5
2,LOUISE,2006,05,6
2,LOUISE,2006,06,27
2,LOUISE,2006,07,17
2,LOUISE,2006,08,6
2,LOUISE,2006,10,9
2,LOUISE,2006,11,8
2,LOUISE,2006,12,4
2,LOUISE,2006,13,45
2,LOUISE,2006,14,53
2,LOUISE,2006,15,5
2,LOUISE,2006,16,13
2,LOUISE,2006,17,20
2,LOUISE,2006,18,9
2,LOUISE,2006,19,19
2,LOUISE,2006,21,30
2,LOUISE,2006,22,31
2,LOUISE,2006,24,6
2,LOUISE,2006,25,36
2,LOUISE,2006,26,12
2,LOUISE,2006,27,12
2,LOUISE,2006,28,18
2,LOUISE,2006,29,39
2,LOUISE,2006,30,14
2,LOUISE,2006,31,53
2,LOUISE,2006,32,3
2,LOUISE,2006,33,68
2,LOUISE,2006,34,31
2,LOUISE,2006,35,65
2,LOUISE,2006,36,8
2,LOUISE,2006,37,25
2,LOUISE,2006,38,23
2,LOUISE,2006,39,7
2,LOUISE,2006,40,8
2,LOUISE,2006,41,23
2,LOUISE,2006,42,16
2,LOUISE,2006,43,5
2,LOUISE,2006,44,89
2,LOUISE,2006,45,28
2,LOUISE,2006,46,6
2,LOUISE,2006,47,7
2,LOUISE,2006,48,3
2,LOUISE,2006,49,73
2,LOUISE,2006,50,29
2,LOUISE,2006,51,28
2,LOUISE,2006,52,3
2,LOUISE,2006,53,15
2,LOUISE,2006,54,25
2,LOUISE,2006,55,3
2,LOUISE,2006,56,32
2,LOUISE,2006,57,28
2,LOUISE,2006,58,4
2,LOUISE,2006,59,159
2,LOUISE,2006,60,31
2,LOUISE,2006,61,12
2,LOUISE,2006,62,95
2,LOUISE,2006,63,38
2,LOUISE,2006,64,16
2,LOUISE,2006,65,10
2,LOUISE,2006,66,11
2,LOUISE,2006,67,39
2,LOUISE,2006,68,27
2,LOUISE,2006,69,66
2,LOUISE,2006,70,5
2,LOUISE,2006,71,17
2,LOUISE,2006,72,36
2,LOUISE,2006,73,16
2,LOUISE,2006,74,26
2,LOUISE,2006,75,219
2,LOUISE,2006,76,97
2,LOUISE,2006,77,23
2,LOUISE,2006,78,55
2,LOUISE,2006,79,20
2,LOUISE,2006,80,33
2,LOUISE,2006,81,13
2,LOUISE,2006,82,3
2,LOUISE,2006,83,17
2,LOUISE,2006,84,27
2,LOUISE,2006,85,33
2,LOUISE,2006,86,19
2,LOUISE,2006,87,15
2,LOUISE,2006,88,10
2,LOUISE,2006,89,7
2,LOUISE,2006,90,6
2,LOUISE,2006,91,20
2,LOUISE,2006,92,98
2,LOUISE,2006,93,19
2,LOUISE,2006,94,33
2,LOUISE,2006,95,35
2,LOUISE,2006,972,4
2,LOUISE,2006,973,3
2,LOUISE,2006,974,9
2,LOUISE,2007,01,10
2,LOUISE,2007,02,24
2,LOUISE,2007,03,14
2,LOUISE,2007,06,22
2,LOUISE,2007,07,9
2,LOUISE,2007,08,9
2,LOUISE,2007,10,11
2,LOUISE,2007,11,9
2,LOUISE,2007,12,6
2,LOUISE,2007,13,48
2,LOUISE,2007,14,35
2,LOUISE,2007,15,10
2,LOUISE,2007,16,20
2,LOUISE,2007,17,24
2,LOUISE,2007,18,10
2,LOUISE,2007,19,11
2,LOUISE,2007,20,7
2,LOUISE,2007,21,37
2,LOUISE,2007,22,28
2,LOUISE,2007,23,3
2,LOUISE,2007,24,6
2,LOUISE,2007,25,36
2,LOUISE,2007,26,13
2,LOUISE,2007,27,19
2,LOUISE,2007,28,26
2,LOUISE,2007,29,35
2,LOUISE,2007,30,15
2,LOUISE,2007,31,72
2,LOUISE,2007,32,3
2,LOUISE,2007,33,64
2,LOUISE,2007,34,42
2,LOUISE,2007,35,74
2,LOUISE,2007,36,12
2,LOUISE,2007,37,31
2,LOUISE,2007,38,37
2,LOUISE,2007,39,12
2,LOUISE,2007,41,18
2,LOUISE,2007,42,41
2,LOUISE,2007,43,4
2,LOUISE,2007,44,114
2,LOUISE,2007,45,30
2,LOUISE,2007,46,6
2,LOUISE,2007,47,10
2,LOUISE,2007,48,4
2,LOUISE,2007,49,67
2,LOUISE,2007,50,30
2,LOUISE,2007,51,39
2,LOUISE,2007,52,4
2,LOUISE,2007,53,16
2,LOUISE,2007,54,39
2,LOUISE,2007,55,9
2,LOUISE,2007,56,41
2,LOUISE,2007,57,30
2,LOUISE,2007,58,12
2,LOUISE,2007,59,188
2,LOUISE,2007,60,23
2,LOUISE,2007,61,19
2,LOUISE,2007,62,87
2,LOUISE,2007,63,24
2,LOUISE,2007,64,23
2,LOUISE,2007,65,6
2,LOUISE,2007,66,18
2,LOUISE,2007,67,41
2,LOUISE,2007,68,37
2,LOUISE,2007,69,82
2,LOUISE,2007,70,5
2,LOUISE,2007,71,11
2,LOUISE,2007,72,52
2,LOUISE,2007,73,14
2,LOUISE,2007,74,27
2,LOUISE,2007,75,265
2,LOUISE,2007,76,87
2,LOUISE,2007,77,34
2,LOUISE,2007,78,62
2,LOUISE,2007,79,25
2,LOUISE,2007,80,42
2,LOUISE,2007,81,10
2,LOUISE,2007,82,11
2,LOUISE,2007,83,18
2,LOUISE,2007,84,31
2,LOUISE,2007,85,32
2,LOUISE,2007,86,23
2,LOUISE,2007,87,28
2,LOUISE,2007,88,11
2,LOUISE,2007,89,9
2,LOUISE,2007,90,8
2,LOUISE,2007,91,35
2,LOUISE,2007,92,127
2,LOUISE,2007,93,26
2,LOUISE,2007,94,41
2,LOUISE,2007,95,37
2,LOUISE,2007,971,9
2,LOUISE,2007,974,9
2,LOUISE,2008,01,12
2,LOUISE,2008,02,25
2,LOUISE,2008,03,21
2,LOUISE,2008,04,9
2,LOUISE,2008,05,5
2,LOUISE,2008,06,30
2,LOUISE,2008,07,10
2,LOUISE,2008,08,9
2,LOUISE,2008,10,8
2,LOUISE,2008,11,15
2,LOUISE,2008,12,9
2,LOUISE,2008,13,72
2,LOUISE,2008,14,54
2,LOUISE,2008,15,8
2,LOUISE,2008,16,26
2,LOUISE,2008,17,33
2,LOUISE,2008,18,11
2,LOUISE,2008,19,19
2,LOUISE,2008,20,5
2,LOUISE,2008,21,32
2,LOUISE,2008,22,38
2,LOUISE,2008,24,15
2,LOUISE,2008,25,38
2,LOUISE,2008,26,17
2,LOUISE,2008,27,17
2,LOUISE,2008,28,20
2,LOUISE,2008,29,39
2,LOUISE,2008,30,20
2,LOUISE,2008,31,88
2,LOUISE,2008,32,8
2,LOUISE,2008,33,68
2,LOUISE,2008,34,42
2,LOUISE,2008,35,67
2,LOUISE,2008,36,13
2,LOUISE,2008,37,35
2,LOUISE,2008,38,41
2,LOUISE,2008,39,5
2,LOUISE,2008,40,13
2,LOUISE,2008,41,15
2,LOUISE,2008,42,33
2,LOUISE,2008,43,6
2,LOUISE,2008,44,104
2,LOUISE,2008,45,27
2,LOUISE,2008,46,6
2,LOUISE,2008,47,11
2,LOUISE,2008,49,71
2,LOUISE,2008,50,39
2,LOUISE,2008,51,30
2,LOUISE,2008,52,6
2,LOUISE,2008,53,22
2,LOUISE,2008,54,33
2,LOUISE,2008,55,10
2,LOUISE,2008,56,63
2,LOUISE,2008,57,30
2,LOUISE,2008,58,9
2,LOUISE,2008,59,214
2,LOUISE,2008,60,35
2,LOUISE,2008,61,18
2,LOUISE,2008,62,99
2,LOUISE,2008,63,50
2,LOUISE,2008,64,26
2,LOUISE,2008,65,3
2,LOUISE,2008,66,12
2,LOUISE,2008,67,65
2,LOUISE,2008,68,36
2,LOUISE,2008,69,101
2,LOUISE,2008,70,5
2,LOUISE,2008,71,16
2,LOUISE,2008,72,35
2,LOUISE,2008,73,21
2,LOUISE,2008,74,52
2,LOUISE,2008,75,289
2,LOUISE,2008,76,98
2,LOUISE,2008,77,30
2,LOUISE,2008,78,55
2,LOUISE,2008,79,18
2,LOUISE,2008,80,37
2,LOUISE,2008,81,16
2,LOUISE,2008,82,5
2,LOUISE,2008,83,27
2,LOUISE,2008,84,28
2,LOUISE,2008,85,34
2,LOUISE,2008,86,24
2,LOUISE,2008,87,22
2,LOUISE,2008,88,24
2,LOUISE,2008,89,12
2,LOUISE,2008,90,10
2,LOUISE,2008,91,27
2,LOUISE,2008,92,147
2,LOUISE,2008,93,29
2,LOUISE,2008,94,42
2,LOUISE,2008,95,44
2,LOUISE,2008,971,3
2,LOUISE,2008,972,6
2,LOUISE,2008,974,21
2,LOUISE,2009,01,15
2,LOUISE,2009,02,38
2,LOUISE,2009,03,25
2,LOUISE,2009,05,7
2,LOUISE,2009,06,46
2,LOUISE,2009,07,12
2,LOUISE,2009,08,13
2,LOUISE,2009,10,16
2,LOUISE,2009,11,10
2,LOUISE,2009,12,9
2,LOUISE,2009,13,69
2,LOUISE,2009,14,71
2,LOUISE,2009,15,11
2,LOUISE,2009,16,22
2,LOUISE,2009,17,29
2,LOUISE,2009,18,8
2,LOUISE,2009,19,17
2,LOUISE,2009,20,4
2,LOUISE,2009,21,35
2,LOUISE,2009,22,29
2,LOUISE,2009,23,6
2,LOUISE,2009,24,19
2,LOUISE,2009,25,37
2,LOUISE,2009,26,14
2,LOUISE,2009,27,25
2,LOUISE,2009,28,17
2,LOUISE,2009,29,64
2,LOUISE,2009,30,20
2,LOUISE,2009,31,84
2,LOUISE,2009,32,3
2,LOUISE,2009,33,70
2,LOUISE,2009,34,53
2,LOUISE,2009,35,79
2,LOUISE,2009,36,9
2,LOUISE,2009,37,50
2,LOUISE,2009,38,60
2,LOUISE,2009,39,11
2,LOUISE,2009,40,9
2,LOUISE,2009,41,17
2,LOUISE,2009,42,31
2,LOUISE,2009,43,7
2,LOUISE,2009,44,140
2,LOUISE,2009,45,34
2,LOUISE,2009,46,8
2,LOUISE,2009,47,8
2,LOUISE,2009,48,3
2,LOUISE,2009,49,82
2,LOUISE,2009,50,33
2,LOUISE,2009,51,39
2,LOUISE,2009,52,6
2,LOUISE,2009,53,11
2,LOUISE,2009,54,41
2,LOUISE,2009,55,8
2,LOUISE,2009,56,37
2,LOUISE,2009,57,33
2,LOUISE,2009,58,9
2,LOUISE,2009,59,186
2,LOUISE,2009,60,36
2,LOUISE,2009,61,25
2,LOUISE,2009,62,109
2,LOUISE,2009,63,33
2,LOUISE,2009,64,36
2,LOUISE,2009,65,10
2,LOUISE,2009,66,16
2,LOUISE,2009,67,82
2,LOUISE,2009,68,40
2,LOUISE,2009,69,137
2,LOUISE,2009,70,4
2,LOUISE,2009,71,32
2,LOUISE,2009,72,47
2,LOUISE,2009,73,23
2,LOUISE,2009,74,51
2,LOUISE,2009,75,322
2,LOUISE,2009,76,113
2,LOUISE,2009,77,46
2,LOUISE,2009,78,80
2,LOUISE,2009,79,20
2,LOUISE,2009,80,49
2,LOUISE,2009,81,13
2,LOUISE,2009,82,4
2,LOUISE,2009,83,26
2,LOUISE,2009,84,26
2,LOUISE,2009,85,42
2,LOUISE,2009,86,28
2,LOUISE,2009,87,24
2,LOUISE,2009,88,19
2,LOUISE,2009,89,12
2,LOUISE,2009,91,62
2,LOUISE,2009,92,158
2,LOUISE,2009,93,28
2,LOUISE,2009,94,56
2,LOUISE,2009,95,38
2,LOUISE,2009,971,4
2,LOUISE,2009,972,4
2,LOUISE,2009,974,19
2,LOUISE,2010,01,15
2,LOUISE,2010,02,29
2,LOUISE,2010,03,22
2,LOUISE,2010,05,6
2,LOUISE,2010,06,44
2,LOUISE,2010,07,16
2,LOUISE,2010,08,9
2,LOUISE,2010,09,4
2,LOUISE,2010,10,20
2,LOUISE,2010,11,22
2,LOUISE,2010,12,11
2,LOUISE,2010,13,96
2,LOUISE,2010,14,68
2,LOUISE,2010,15,6
2,LOUISE,2010,16,25
2,LOUISE,2010,17,29
2,LOUISE,2010,18,12
2,LOUISE,2010,19,21
2,LOUISE,2010,20,6
2,LOUISE,2010,21,30
2,LOUISE,2010,22,27
2,LOUISE,2010,24,22
2,LOUISE,2010,25,34
2,LOUISE,2010,26,14
2,LOUISE,2010,27,16
2,LOUISE,2010,28,19
2,LOUISE,2010,29,62
2,LOUISE,2010,30,10
2,LOUISE,2010,31,113
2,LOUISE,2010,32,9
2,LOUISE,2010,33,97
2,LOUISE,2010,34,61
2,LOUISE,2010,35,95
2,LOUISE,2010,36,10
2,LOUISE,2010,37,46
2,LOUISE,2010,38,56
2,LOUISE,2010,39,6
2,LOUISE,2010,40,13
2,LOUISE,2010,41,17
2,LOUISE,2010,42,40
2,LOUISE,2010,44,133
2,LOUISE,2010,45,37
2,LOUISE,2010,46,6
2,LOUISE,2010,47,19
2,LOUISE,2010,49,75
2,LOUISE,2010,50,31
2,LOUISE,2010,51,47
2,LOUISE,2010,52,6
2,LOUISE,2010,53,17
2,LOUISE,2010,54,42
2,LOUISE,2010,55,8
2,LOUISE,2010,56,56
2,LOUISE,2010,57,43
2,LOUISE,2010,58,9
2,LOUISE,2010,59,229
2,LOUISE,2010,60,46
2,LOUISE,2010,61,22
2,LOUISE,2010,62,97
2,LOUISE,2010,63,43
2,LOUISE,2010,64,23
2,LOUISE,2010,65,8
2,LOUISE,2010,66,15
2,LOUISE,2010,67,67
2,LOUISE,2010,68,36
2,LOUISE,2010,69,122
2,LOUISE,2010,70,7
2,LOUISE,2010,71,25
2,LOUISE,2010,72,48
2,LOUISE,2010,73,23
2,LOUISE,2010,74,49
2,LOUISE,2010,75,335
2,LOUISE,2010,76,105
2,LOUISE,2010,77,51
2,LOUISE,2010,78,97
2,LOUISE,2010,79,24
2,LOUISE,2010,80,59
2,LOUISE,2010,81,18
2,LOUISE,2010,82,8
2,LOUISE,2010,83,41
2,LOUISE,2010,84,35
2,LOUISE,2010,85,29
2,LOUISE,2010,86,28
2,LOUISE,2010,87,34
2,LOUISE,2010,88,20
2,LOUISE,2010,89,22
2,LOUISE,2010,90,4
2,LOUISE,2010,91,34
2,LOUISE,2010,92,146
2,LOUISE,2010,93,23
2,LOUISE,2010,94,74
2,LOUISE,2010,95,54
2,LOUISE,2010,971,3
2,LOUISE,2010,972,4
2,LOUISE,2010,973,4
2,LOUISE,2010,974,21
2,LOUISE,2011,01,19
2,LOUISE,2011,02,42
2,LOUISE,2011,03,26
2,LOUISE,2011,04,3
2,LOUISE,2011,05,8
2,LOUISE,2011,06,48
2,LOUISE,2011,07,20
2,LOUISE,2011,08,5
2,LOUISE,2011,09,3
2,LOUISE,2011,10,10
2,LOUISE,2011,11,12
2,LOUISE,2011,12,14
2,LOUISE,2011,13,87
2,LOUISE,2011,14,64
2,LOUISE,2011,15,11
2,LOUISE,2011,16,22
2,LOUISE,2011,17,32
2,LOUISE,2011,18,10
2,LOUISE,2011,19,14
2,LOUISE,2011,20,5
2,LOUISE,2011,21,41
2,LOUISE,2011,22,36
2,LOUISE,2011,23,4
2,LOUISE,2011,24,16
2,LOUISE,2011,25,38
2,LOUISE,2011,26,32
2,LOUISE,2011,27,16
2,LOUISE,2011,28,30
2,LOUISE,2011,29,58
2,LOUISE,2011,30,23
2,LOUISE,2011,31,101
2,LOUISE,2011,32,8
2,LOUISE,2011,33,97
2,LOUISE,2011,34,49
2,LOUISE,2011,35,95
2,LOUISE,2011,36,13
2,LOUISE,2011,37,51
2,LOUISE,2011,38,54
2,LOUISE,2011,39,7
2,LOUISE,2011,40,8
2,LOUISE,2011,41,20
2,LOUISE,2011,42,43
2,LOUISE,2011,43,6
2,LOUISE,2011,44,119
2,LOUISE,2011,45,29
2,LOUISE,2011,46,3
2,LOUISE,2011,47,15
2,LOUISE,2011,48,6
2,LOUISE,2011,49,68
2,LOUISE,2011,50,40
2,LOUISE,2011,51,51
2,LOUISE,2011,52,7
2,LOUISE,2011,53,16
2,LOUISE,2011,54,50
2,LOUISE,2011,55,6
2,LOUISE,2011,56,49
2,LOUISE,2011,57,46
2,LOUISE,2011,58,9
2,LOUISE,2011,59,209
2,LOUISE,2011,60,41
2,LOUISE,2011,61,13
2,LOUISE,2011,62,118
2,LOUISE,2011,63,31
2,LOUISE,2011,64,45
2,LOUISE,2011,65,4
2,LOUISE,2011,66,25
2,LOUISE,2011,67,73
2,LOUISE,2011,68,38
2,LOUISE,2011,69,127
2,LOUISE,2011,70,6
2,LOUISE,2011,71,25
2,LOUISE,2011,72,34
2,LOUISE,2011,73,26
2,LOUISE,2011,74,46
2,LOUISE,2011,75,306
2,LOUISE,2011,76,115
2,LOUISE,2011,77,58
2,LOUISE,2011,78,78
2,LOUISE,2011,79,31
2,LOUISE,2011,80,41
2,LOUISE,2011,81,18
2,LOUISE,2011,82,5
2,LOUISE,2011,83,30
2,LOUISE,2011,84,26
2,LOUISE,2011,85,39
2,LOUISE,2011,86,27
2,LOUISE,2011,87,29
